Platr5_1	144ES_46C_embryonic_stem_cells_neuronal_differentiation_day01.plus	162ES_OS25_embryonic_stem_cells_aminitin_treatment_for_7hr.plus	158ES_OS25_embryonic_stem_cells_KD_for_exosomal_component_EXOSC3.plus	146ES_46C_embryonic_stem_cells_neuronal_differentiation_day02.plus	160ES_OS25_embryonic_stem_cells_KD_for_exosomal_component_EXOSC5.plus	168ES_OS25_embryonic_stem_cells_untreated_control.plus	142ES_46C_embryonic_stem_cells_neuronal_differentiation_day00.plus	166ES_OS25_embryonic_stem_cells_scrambled_siRNA_control.plus	164ES_OS25_embryonic_stem_cells_flavopiridol_treatment_01hr.plus	170ES_OS25_embryonic_stem_cells_untreated_siRNA_control.plus	156ES_OS25_embryonic_stem_cells_DMSO_control.plus	136ES_46C_derived_epistem_cells.plus	586Mesoderm_embryo_E8.5.plus	154ES_Ert2_embryonic_stem_cells_untreated_control_48hr.plus	148ES_46C_embryonic_stem_cells_neuronal_differentiation_day03.plus	152ES_Ert2_embryonic_stem_cells_tamoxifen_treated_48hr.plus	72Cerebellum_embryo_E16.plus	76Cerebellum_embryo_E18.plus	106EBF_KO_HPCs_induced_to_T_cell_00hr00min.plus	484Macrophage_TB_infection_stimulated_BMDMIL_13_aaMph_with_Mtb_028hr_004h_after_stimulaton_.plus
1700067G17Rik_1	838Testis_adult.plus	858Testis_neonate_N30.plus	856Testis_neonate_N20.plus	88Clontech_Mouse_Universal_Reference_Total_RNA.plus	968Universal_RNA_Mouse_Normal_Tissues_Biochain.plus	722SABiosciences_XpressRef_Mouse_Universal_Total_RNA.plus	154ES_Ert2_embryonic_stem_cells_untreated_control_48hr.plus	82Cerebellum_neonate_N06.plus	152ES_Ert2_embryonic_stem_cells_tamoxifen_treated_48hr.plus	612Mouse_Mesenchymal_stem_cells_bone_marrow_derived.plus	978Vesicular_gland_adult.plus	622Mouse_Neurons_raphe.plus	656Neurospheres_enteric_neuron_derived.plus	2Accessory_axillary_lymph_node_adult.plus	74Cerebellum_embryo_E17.plus	156ES_OS25_embryonic_stem_cells_DMSO_control.plus	166ES_OS25_embryonic_stem_cells_scrambled_siRNA_control.plus	196Follicle_Associated_Epithelium.plus	302Intestine_neonate_N07.plus	330J2E_erythroblastic_leukemia_response_to_erythropoietin_03hr00min.plus
4933400F21Rik_1	857Testis_neonate_N30.minus	87Clontech_Mouse_Universal_Reference_Total_RNA.minus	837Testis_adult.minus	855Testis_neonate_N20.minus	337J2E_erythroblastic_leukemia_response_to_erythropoietin_12hr.minus	311J2E_erythroblastic_leukemia_response_to_erythropoietin_00hr00min.minus	325J2E_erythroblastic_leukemia_response_to_erythropoietin_02hr00min.minus	721SABiosciences_XpressRef_Mouse_Universal_Total_RNA.minus	313J2E_erythroblastic_leukemia_response_to_erythropoietin_00hr15min.minus	967Universal_RNA_Mouse_Normal_Tissues_Biochain.minus	319J2E_erythroblastic_leukemia_response_to_erythropoietin_01hr00min.minus	153ES_Ert2_embryonic_stem_cells_untreated_control_48hr.minus	323J2E_erythroblastic_leukemia_response_to_erythropoietin_01hr40min.minus	339J2E_erythroblastic_leukemia_response_to_erythropoietin_24hr.minus	327J2E_erythroblastic_leukemia_response_to_erythropoietin_02hr30min.minus	111EBF_KO_HPCs_induced_to_T_cell_02hr.minus	127EBF_KO_HPCs_induced_to_T_cell_day03.minus	151ES_Ert2_embryonic_stem_cells_tamoxifen_treated_48hr.minus	105EBF_KO_HPCs_induced_to_T_cell_00hr00min.minus	317J2E_erythroblastic_leukemia_response_to_erythropoietin_00hr45min.minus
D130058E05Rik_1	150ES_46C_embryonic_stem_cells_neuronal_differentiation_day04.plus	154ES_Ert2_embryonic_stem_cells_untreated_control_48hr.plus	152ES_Ert2_embryonic_stem_cells_tamoxifen_treated_48hr.plus	62Cerebellum_embryo_E11.plus	138ES_46C_derived_epistem_cells_neuronal_differentiation_day05.plus	148ES_46C_embryonic_stem_cells_neuronal_differentiation_day03.plus	166ES_OS25_embryonic_stem_cells_scrambled_siRNA_control.plus	146ES_46C_embryonic_stem_cells_neuronal_differentiation_day02.plus	158ES_OS25_embryonic_stem_cells_KD_for_exosomal_component_EXOSC3.plus	64Cerebellum_embryo_E12.plus	160ES_OS25_embryonic_stem_cells_KD_for_exosomal_component_EXOSC5.plus	162ES_OS25_embryonic_stem_cells_aminitin_treatment_for_7hr.plus	168ES_OS25_embryonic_stem_cells_untreated_control.plus	622Mouse_Neurons_raphe.plus	136ES_46C_derived_epistem_cells.plus	656Neurospheres_enteric_neuron_derived.plus	142ES_46C_embryonic_stem_cells_neuronal_differentiation_day00.plus	68Cerebellum_embryo_E14.plus	614Mouse_Microglia.plus	170ES_OS25_embryonic_stem_cells_untreated_siRNA_control.plus
Gm17090_1	237Heart_neonate_N16.minus	243Heart_neonate_N30.minus	239Heart_neonate_N20.minus	235Heart_neonate_N10.minus	241Heart_neonate_N25.minus	231Heart_neonate_N00.minus	233Heart_neonate_N03.minus	229Heart_embryo_E18.minus	41CD4CD25_CD44_naive_conventional_T_cells_PMA_and_ionomycin_stimulation_02hr.minus	227Heart_embryo_E17.minus	37CD41_megakaryocyte_control.minus	225Heart_embryo_E16.minus	741ST2_Mesenchymal_stem_cells_cells_differentiation_to_adipocytes_36hr.minus	39CD4CD25_CD44_naive_conventional_T_cells.minus	105EBF_KO_HPCs_induced_to_T_cell_00hr00min.minus	135ES_46C_derived_epistem_cells.minus	261Hepatocytes_partial_hepatectomy_02hr.minus	269Hepatocytes_sham_operation.minus	423Macrophage_TB_infection_non_stimulated_BMDM_with_Mtb_028hr_004h_after_stimulation_.minus	643Natural_helper_cells_IL2_treated_day15.minus
1700020N18Rik_1	855Testis_neonate_N20.minus	857Testis_neonate_N30.minus	87Clontech_Mouse_Universal_Reference_Total_RNA.minus	837Testis_adult.minus	923Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_120hr.minus	915Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_066hr.minus	921Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_096hr.minus	917Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_072hr.minus	37CD41_megakaryocyte_control.minus	919Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_084hr.minus	967Universal_RNA_Mouse_Normal_Tissues_Biochain.minus	697Pituitary_gland_adult.minus	625Mouse_Neurons_substantia_nigra.minus	721SABiosciences_XpressRef_Mouse_Universal_Total_RNA.minus	639Mouse_hepatocyte.minus	913Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_060hr.minus	911Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_054hr.minus	903Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_030hr.minus	85Cerebellum_neonate_N30.minus	395Lung_adult.minus
Gm28382_1	12Adrenal_gland_embryo_E18.plus	4Adrenal_gland_adult.plus	14Adrenal_gland_neonate_N00.plus	10Adrenal_gland_embryo_E17.plus	16Adrenal_gland_neonate_N25.plus	8Adrenal_gland_embryo_E16.plus	842Testis_embryo_E15.plus	844Testis_embryo_E16.plus	848Testis_embryo_E18.plus	840Testis_embryo_E13.plus	6Adrenal_gland_embryo_E14.plus	346Kidney_embryo_E15.plus	212Gonad_embryo_E13.plus	846Testis_embryo_E17.plus	68Cerebellum_embryo_E14.plus	850Testis_neonate_N00.plus	636Mouse_hepatic_Sinusoidal_Endothelial_Cells.plus	380Liver_neonate_N00.plus	72Cerebellum_embryo_E16.plus	116EBF_KO_HPCs_induced_to_T_cell_06hr.plus
Gm28380_1	710Pituitary_gland_embryo_E17.plus	708Pituitary_gland_embryo_E16.plus	712Pituitary_gland_neonate_N00.plus	706Pituitary_gland_embryo_E15.plus	698Pituitary_gland_adult.plus	152ES_Ert2_embryonic_stem_cells_tamoxifen_treated_48hr.plus	844Testis_embryo_E16.plus	846Testis_embryo_E17.plus	840Testis_embryo_E13.plus	850Testis_neonate_N00.plus	628Mouse_Neurons_ventral_spinal_cord.plus	116EBF_KO_HPCs_induced_to_T_cell_06hr.plus	154ES_Ert2_embryonic_stem_cells_untreated_control_48hr.plus	848Testis_embryo_E18.plus	174Epididymis_and_seminiferous_tubule_neonate_N00.plus	552Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_with_Mtb_072hr_048h_after_stimulation_.plus	852Testis_neonate_N07.plus	38CD41_megakaryocyte_control.plus	62Cerebellum_embryo_E11.plus	82Cerebellum_neonate_N06.plus
Gm29483_1	171Epididymis_adult.minus	881Thymus_neonate_N20.minus	883Thymus_neonate_N25.minus	885Thymus_neonate_N30.minus	515Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_with_Mtb_036hr_012h_after_stimulation_.minus	877Thymus_neonate_N07.minus	859Thymus_adult.minus	517Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_with_Mtb_048hr_024h_after_stimulation_.minus	547Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_with_Mtb_036hr_012h_after_stimulation_.minus	665Ovary_adult.minus	875Thymus_neonate_N06.minus	787Skin_adult.minus	795Skin_neonate_N10.minus	879Thymus_neonate_N10.minus	175Epididymis_and_seminiferous_tubule_neonate_N30.minus	277Inner_ear_stem_cells_1st_generation_stem_cells.minus	423Macrophage_TB_infection_non_stimulated_BMDM_with_Mtb_028hr_004h_after_stimulation_.minus	863Thymus_embryo_E15.minus	161ES_OS25_embryonic_stem_cells_aminitin_treatment_for_7hr.minus	549Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_with_Mtb_048hr_024h_after_stimulation_.minus
Gm29481_1	863Thymus_embryo_E15.minus	865Thymus_embryo_E16.minus	875Thymus_neonate_N06.minus	877Thymus_neonate_N07.minus	879Thymus_neonate_N10.minus	869Thymus_embryo_E18.minus	881Thymus_neonate_N20.minus	867Thymus_embryo_E17.minus	871Thymus_neonate_N02.minus	873Thymus_neonate_N03.minus	883Thymus_neonate_N25.minus	885Thymus_neonate_N30.minus	859Thymus_adult.minus	861Thymus_embryo_E14.minus	329J2E_erythroblastic_leukemia_response_to_erythropoietin_03hr00min.minus	639Mouse_hepatocyte.minus	321J2E_erythroblastic_leukemia_response_to_erythropoietin_01hr20min.minus	81Cerebellum_neonate_N06.minus	319J2E_erythroblastic_leukemia_response_to_erythropoietin_01hr00min.minus	323J2E_erythroblastic_leukemia_response_to_erythropoietin_01hr40min.minus
Gm28535_1	68Cerebellum_embryo_E14.plus	66Cerebellum_embryo_E13.plus	64Cerebellum_embryo_E12.plus	62Cerebellum_embryo_E11.plus	188Eyeball_neonate_N00.plus	70Cerebellum_embryo_E15.plus	72Cerebellum_embryo_E16.plus	616Mouse_Neurons_cortical.plus	624Mouse_Neurons_striatal.plus	74Cerebellum_embryo_E17.plus	496Macrophage_TB_infection_stimulated_BMDMIL_13_aaMph_without_Mtb_004hr.plus	190Eyeball_neonate_N01.plus	158ES_OS25_embryonic_stem_cells_KD_for_exosomal_component_EXOSC3.plus	192Eyeball_neonate_N02.plus	472Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_without_Mtb_028hr.plus	466Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_without_Mtb_006hr.plus	620Mouse_Neurons_hippocampal.plus	160ES_OS25_embryonic_stem_cells_KD_for_exosomal_component_EXOSC5.plus	498Macrophage_TB_infection_stimulated_BMDMIL_13_aaMph_without_Mtb_006hr.plus	534Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_without_Mtb_024hr.plus
Gm28536_1	838Testis_adult.plus	858Testis_neonate_N30.plus	88Clontech_Mouse_Universal_Reference_Total_RNA.plus	856Testis_neonate_N20.plus	270Hepatocytes_sham_operation.plus	900Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_020hr.plus	362Kidney_neonate_N30.plus	32CD326_enterocyte.plus	80Cerebellum_neonate_N03.plus	166ES_OS25_embryonic_stem_cells_scrambled_siRNA_control.plus	590Mouse_Aortic_Smooth_Muscle_cells_differentiated.plus	74Cerebellum_embryo_E17.plus	152ES_Ert2_embryonic_stem_cells_tamoxifen_treated_48hr.plus	244Heart_neonate_N30.plus	356Kidney_neonate_N10.plus	440Macrophage_TB_infection_non_stimulated_BMDM_without_Mtb_024hr.plus	576Macrophage_bone_marrow_derived.plus	628Mouse_Neurons_ventral_spinal_cord.plus	906Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_036hr.plus	924Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_120hr.plus
4930440C22Rik_1	858Testis_neonate_N30.plus	88Clontech_Mouse_Universal_Reference_Total_RNA.plus	838Testis_adult.plus	424Macrophage_TB_infection_non_stimulated_BMDM_with_Mtb_028hr_004h_after_stimulation_.plus	84Cerebellum_neonate_N09.plus	456Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_with_Mtb_048hr_024h_after_stimulation_.plus	546Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_with_Mtb_028hr_004h_after_stimulation_.plus	82Cerebellum_neonate_N06.plus	722SABiosciences_XpressRef_Mouse_Universal_Total_RNA.plus	968Universal_RNA_Mouse_Normal_Tissues_Biochain.plus	458Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_with_Mtb_072hr_048h_after_stimulation_.plus	482Macrophage_TB_infection_stimulated_BMDMIL_13_aaMph_with_Mtb_028hr_004h_after_stimulation_.plus	516Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_with_Mtb_036hr_012h_after_stimulation_.plus	536Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_without_Mtb_028hr.plus	548Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_with_Mtb_036hr_012h_after_stimulation_.plus	568Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_without_Mtb_036hr.plus	648Natural_helper_cells_IL33_treated_day02.plus	984Visual_cortex_Mecp_knockout_neonate_N60_70.plus	66Cerebellum_embryo_E13.plus	70Cerebellum_embryo_E15.plus
Panct2_1	178Eyeball_adult.plus	152ES_Ert2_embryonic_stem_cells_tamoxifen_treated_48hr.plus	158ES_OS25_embryonic_stem_cells_KD_for_exosomal_component_EXOSC3.plus	154ES_Ert2_embryonic_stem_cells_untreated_control_48hr.plus	720Prostate_adult.plus	160ES_OS25_embryonic_stem_cells_KD_for_exosomal_component_EXOSC5.plus	166ES_OS25_embryonic_stem_cells_scrambled_siRNA_control.plus	194Eyeball_neonate_N16.plus	156ES_OS25_embryonic_stem_cells_DMSO_control.plus	168ES_OS25_embryonic_stem_cells_untreated_control.plus	142ES_46C_embryonic_stem_cells_neuronal_differentiation_day00.plus	910Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_048hr.plus	162ES_OS25_embryonic_stem_cells_aminitin_treatment_for_7hr.plus	902Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_024hr.plus	924Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_120hr.plus	904Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_030hr.plus	170ES_OS25_embryonic_stem_cells_untreated_siRNA_control.plus	986Visual_cortex_wildtype_neonate_N15.plus	144ES_46C_embryonic_stem_cells_neuronal_differentiation_day01.plus	900Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_020hr.plus
B230216N24Rik_1	985Visual_cortex_wildtype_neonate_N15.minus	979Visual_cortex_Mecp_knockout_neonate_N15.minus	989Visual_cortex_wildtype_neonate_N60_70.minus	625Mouse_Neurons_substantia_nigra.minus	987Visual_cortex_wildtype_neonate_N30.minus	983Visual_cortex_Mecp_knockout_neonate_N60_70.minus	139ES_46C_derived_epistem_cells_neuronal_differentiation_day14.minus	623Mouse_Neurons_striatal.minus	97Cortex_adult.minus	981Visual_cortex_Mecp_knockout_neonate_N30.minus	67Cerebellum_embryo_E14.minus	65Cerebellum_embryo_E13.minus	99Cortex_neonate_N30.minus	627Mouse_Neurons_ventral_spinal_cord.minus	63Cerebellum_embryo_E12.minus	621Mouse_Neurons_raphe.minus	61Cerebellum_embryo_E11.minus	69Cerebellum_embryo_E15.minus	91Corpora_quadrigemina_adult.minus	711Pituitary_gland_neonate_N00.minus
B230216N24Rik_2	361Kidney_neonate_N30.minus	355Kidney_neonate_N10.minus	357Kidney_neonate_N20.minus	359Kidney_neonate_N25.minus	967Universal_RNA_Mouse_Normal_Tissues_Biochain.minus	87Clontech_Mouse_Universal_Reference_Total_RNA.minus	353Kidney_neonate_N00.minus	349Kidney_embryo_E17.minus	351Kidney_embryo_E18.minus	721SABiosciences_XpressRef_Mouse_Universal_Total_RNA.minus	65Cerebellum_embryo_E13.minus	345Kidney_embryo_E15.minus	63Cerebellum_embryo_E12.minus	69Cerebellum_embryo_E15.minus	71Cerebellum_embryo_E16.minus	75Cerebellum_embryo_E18.minus	105EBF_KO_HPCs_induced_to_T_cell_00hr00min.minus	131EBF_KO_HPCs_induced_to_T_cell_day05.minus	237Heart_neonate_N16.minus	459Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_with_Mtb_120hr_096h_after_stimulation_.minus
1810006J02Rik_1	40CD4CD25_CD44_naive_conventional_T_cells.plus	46CD4CD25_regulatory_T_cells.plus	108EBF_KO_HPCs_induced_to_T_cell_00hr30min.plus	106EBF_KO_HPCs_induced_to_T_cell_00hr00min.plus	128EBF_KO_HPCs_induced_to_T_cell_day03.plus	112EBF_KO_HPCs_induced_to_T_cell_02hr.plus	110EBF_KO_HPCs_induced_to_T_cell_01hr.plus	130EBF_KO_HPCs_induced_to_T_cell_day04.plus	38CD41_megakaryocyte_control.plus	2Accessory_axillary_lymph_node_adult.plus	50CD4CD25_regulatory_T_cells_antiCD3_CD28_stimulation_06hr.plus	124EBF_KO_HPCs_induced_to_T_cell_24hr.plus	122EBF_KO_HPCs_induced_to_T_cell_12hr.plus	134EBF_KO_HPCs_induced_to_T_cell_day06.plus	602Mouse_CD8_T_Cells.plus	118EBF_KO_HPCs_induced_to_T_cell_08hr.plus	120EBF_KO_HPCs_induced_to_T_cell_10hr.plus	126EBF_KO_HPCs_induced_to_T_cell_day02.plus	114EBF_KO_HPCs_induced_to_T_cell_04hr.plus	116EBF_KO_HPCs_induced_to_T_cell_06hr.plus
Gm20268_1	858Testis_neonate_N30.plus	88Clontech_Mouse_Universal_Reference_Total_RNA.plus	838Testis_adult.plus	856Testis_neonate_N20.plus	968Universal_RNA_Mouse_Normal_Tissues_Biochain.plus	722SABiosciences_XpressRef_Mouse_Universal_Total_RNA.plus	112EBF_KO_HPCs_induced_to_T_cell_02hr.plus	44CD4CD25_CD44_naive_conventional_T_cells_antiCD3_CD28_stimulation_06hr.plus	76Cerebellum_embryo_E18.plus	80Cerebellum_neonate_N03.plus	98Cortex_adult.plus	640Mouse_hepatocyte.plus	732ST2_Mesenchymal_stem_cells_cells_differentiation_to_adipocytes_03hr.plus	740ST2_Mesenchymal_stem_cells_cells_differentiation_to_adipocytes_24hr.plus	906Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_036hr.plus	26Bone_os_femoris_neonate_N02.plus	38CD41_megakaryocyte_control.plus	46CD4CD25_regulatory_T_cells.plus	72Cerebellum_embryo_E16.plus	74Cerebellum_embryo_E17.plus
Gm29012_1	362Kidney_neonate_N30.plus	360Kidney_neonate_N25.plus	968Universal_RNA_Mouse_Normal_Tissues_Biochain.plus	356Kidney_neonate_N10.plus	358Kidney_neonate_N20.plus	640Mouse_hepatocyte.plus	266Hepatocytes_partial_hepatectomy_48hr.plus	392Liver_neonate_N25.plus	364Liver_adult_pregnant_day01.plus	88Clontech_Mouse_Universal_Reference_Total_RNA.plus	380Liver_neonate_N00.plus	238Heart_neonate_N16.plus	388Liver_neonate_N10.plus	740ST2_Mesenchymal_stem_cells_cells_differentiation_to_adipocytes_24hr.plus	108EBF_KO_HPCs_induced_to_T_cell_00hr30min.plus	270Hepatocytes_sham_operation.plus	390Liver_neonate_N20.plus	722SABiosciences_XpressRef_Mouse_Universal_Total_RNA.plus	980Visual_cortex_Mecp_knockout_neonate_N15.plus	76Cerebellum_embryo_E18.plus
Gm17634_1	640Mouse_hepatocyte.plus	20Aorta_adult.plus	392Liver_neonate_N25.plus	266Hepatocytes_partial_hepatectomy_48hr.plus	968Universal_RNA_Mouse_Normal_Tissues_Biochain.plus	390Liver_neonate_N20.plus	356Kidney_neonate_N10.plus	832Stomach_neonate_N30.plus	364Liver_adult_pregnant_day01.plus	388Liver_neonate_N10.plus	722SABiosciences_XpressRef_Mouse_Universal_Total_RNA.plus	362Kidney_neonate_N30.plus	622Mouse_Neurons_raphe.plus	828Stomach_neonate_N07.plus	360Kidney_neonate_N25.plus	358Kidney_neonate_N20.plus	270Hepatocytes_sham_operation.plus	262Hepatocytes_partial_hepatectomy_02hr.plus	264Hepatocytes_partial_hepatectomy_30hr.plus	626Mouse_Neurons_substantia_nigra.plus
Gm7160_1	515Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_with_Mtb_036hr_012h_after_stimulation_.minus	455Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_with_Mtb_048hr_024h_after_stimulation_.minus	545Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_with_Mtb_028hr_004h_after_stimulation_.minus	547Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_with_Mtb_036hr_012h_after_stimulation_.minus	453Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_with_Mtb_036hr_012h_after_stimulation_.minus	461Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_without_Mtb_002hr.minus	457Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_with_Mtb_072hr_048h_after_stimulation_.minus	513Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_with_Mtb_028hr_004h_after_stimulation_.minus	517Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_with_Mtb_048hr_024h_after_stimulation_.minus	459Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_with_Mtb_120hr_096h_after_stimulation_.minus	549Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_with_Mtb_048hr_024h_after_stimulation_.minus	469Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_without_Mtb_024hr.minus	519Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_with_Mtb_072hr_048h_after_stimulation_.minus	553Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_with_Mtb_120hr_096h_after_stimulation_.minus	467Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_without_Mtb_012hr.minus	483Macrophage_TB_infection_stimulated_BMDMIL_13_aaMph_with_Mtb_028hr_004h_after_stimulaton_.minus	439Macrophage_TB_infection_non_stimulated_BMDM_without_Mtb_024hr.minus	551Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_with_Mtb_072hr_048h_after_stimulation_.minus	497Macrophage_TB_infection_stimulated_BMDMIL_13_aaMph_without_Mtb_006hr.minus	575Macrophage_bone_marrow_derived.minus
Gm15391_1	87Clontech_Mouse_Universal_Reference_Total_RNA.minus	837Testis_adult.minus	857Testis_neonate_N30.minus	721SABiosciences_XpressRef_Mouse_Universal_Total_RNA.minus	967Universal_RNA_Mouse_Normal_Tissues_Biochain.minus	31CD326_enterocyte.minus	73Cerebellum_embryo_E17.minus	89Colon_adult.minus	117EBF_KO_HPCs_induced_to_T_cell_08hr.minus	153ES_Ert2_embryonic_stem_cells_untreated_control_48hr.minus	245Hematopoietic_stem_cell,aorta_gonad_mesonephros_AGM_region_derived_embryo_E11.5.minus	293Intestine_embryo_E18.minus	331J2E_erythroblastic_leukemia_response_to_erythropoietin_03hr30min.minus	383Liver_neonate_N06.minus	407Lung_embryo_E18.minus	429Macrophage_TB_infection_non_stimulated_BMDM_with_Mtb_072hr_048h_after_stimulation_.minus	445Macrophage_TB_infection_non_stimulated_BMDM_without_Mtb_048hr.minus	489Macrophage_TB_infection_stimulated_BMDMIL_13_aaMph_with_Mtb_072hr_048h_after_stimulation_.minus	515Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_with_Mtb_036hr_012h_after_stimulation_.minus	579Mammary_gland_adult_pregnant_day19.minus
Gm15389_1	844Testis_embryo_E16.plus	846Testis_embryo_E17.plus	858Testis_neonate_N30.plus	136ES_46C_derived_epistem_cells.plus	794Skin_neonate_N06.plus	856Testis_neonate_N20.plus	932Trophoblast_stem_cell_line_B1_differentiation_day03.plus	88Clontech_Mouse_Universal_Reference_Total_RNA.plus	792Skin_neonate_N03.plus	796Skin_neonate_N10.plus	928Trophoblast_stem_cell_line_B1_differentiation_day01.plus	670Ovary_neonate_N00.plus	144ES_46C_embryonic_stem_cells_neuronal_differentiation_day01.plus	160ES_OS25_embryonic_stem_cells_KD_for_exosomal_component_EXOSC5.plus	788Skin_adult.plus	838Testis_adult.plus	930Trophoblast_stem_cell_line_B1_differentiation_day02.plus	926Trophoblast_stem_cell_line_B1_differentiation_day00.plus	166ES_OS25_embryonic_stem_cells_scrambled_siRNA_control.plus	174Epididymis_and_seminiferous_tubule_neonate_N00.plus
D830032E09Rik_1	244Heart_neonate_N30.plus	238Heart_neonate_N16.plus	240Heart_neonate_N20.plus	242Heart_neonate_N25.plus	232Heart_neonate_N00.plus	234Heart_neonate_N03.plus	236Heart_neonate_N10.plus	228Heart_embryo_E17.plus	226Heart_embryo_E16.plus	640Mouse_hepatocyte.plus	172Epididymis_adult.plus	224Heart_embryo_E15.plus	230Heart_embryo_E18.plus	72Cerebellum_embryo_E16.plus	76Cerebellum_embryo_E18.plus	222Heart_embryo_E14.plus	270Hepatocytes_sham_operation.plus	604Mouse_Cardiac_Myocytes.plus	626Mouse_Neurons_substantia_nigra.plus	900Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_020hr.plus
9330185C12Rik_1	157ES_OS25_embryonic_stem_cells_KD_for_exosomal_component_EXOSC3.minus	159ES_OS25_embryonic_stem_cells_KD_for_exosomal_component_EXOSC5.minus	161ES_OS25_embryonic_stem_cells_aminitin_treatment_for_7hr.minus	155ES_OS25_embryonic_stem_cells_DMSO_control.minus	167ES_OS25_embryonic_stem_cells_untreated_control.minus	165ES_OS25_embryonic_stem_cells_scrambled_siRNA_control.minus	143ES_46C_embryonic_stem_cells_neuronal_differentiation_day01.minus	141ES_46C_embryonic_stem_cells_neuronal_differentiation_day00.minus	163ES_OS25_embryonic_stem_cells_flavopiridol_treatment_01hr.minus	153ES_Ert2_embryonic_stem_cells_untreated_control_48hr.minus	169ES_OS25_embryonic_stem_cells_untreated_siRNA_control.minus	151ES_Ert2_embryonic_stem_cells_tamoxifen_treated_48hr.minus	145ES_46C_embryonic_stem_cells_neuronal_differentiation_day02.minus	621Mouse_Neurons_raphe.minus	103Diencephalon_neonate_N30.minus	147ES_46C_embryonic_stem_cells_neuronal_differentiation_day03.minus	101Diencephalon_adult.minus	709Pituitary_gland_embryo_E17.minus	705Pituitary_gland_embryo_E15.minus	135ES_46C_derived_epistem_cells.minus
